REPORT_NUMBER,OPERATOR_ID,NAME,LOCAL_DATETIME,LOCATION_LATITUDE,LOCATION_LONGITUDE,NRC_RPT_NUM,NRC_RPT_DATETIME,COMMODITY_RELEASED_TYPE,COMMODITY_SUBTYPE,UNINTENTIONAL_RELEASE_BBLS,INTENTIONAL_RELEASE_BBLS,RECOVERED_BBLS,FATALITY_IND,INJURY_IND,ONSHORE_STATE_ABBREVIATION,ONSHORE_POSTAL_CODE,ONSHORE_CITY_NAME,ONSHORE_COUNTY_NAME,PIPE_FAC_NAME,ITEM_INVOLVED,INSTALLATION_YEAR,WILDLIFE_IMPACT_IND,SOIL_CONTAMINATION,LONG_TERM_ASSESSMENT,REMEDIATION_IND,WATER_CONTAM_IND,OCEAN_SEAWATER_IND,SURFACE_CONTAM_IND,GROUNDWATER_CONTAM_IND,DRINKING_WATER_CONTAM_IND,PRIVATE_WELL_CONTAM_IND,PUBLIC_WATER_CONTAM_IND,AMOUNT_RELEASED,REL_WATER_NAME,COMMODITY_REACHED_HCA,COMMERCIALLY_NAV_IND,HIGH_POP_IND,OTHER_POP_IND,USA_DRINKING_IND,USA_ECOLOGICAL_IND,PRPTY,CAUSE,CAUSE_DETAILS,PREPARER_EMAIL,AUTHORIZER_EMAIL,DOMAIN
20100040,15674,PLANTATION PIPE LINE CO,3/24/10 13:30,30.54741,-90.16677,,,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",0.47,,0.47,NO,NO,LA,70807,BATON ROUGE,EAST BATON ROUGE,,PUMP,,,YES,,,NO,,,,,,,,,YES,,,YES,,,4215,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,quintin_frazier@kindermorgan.com,quintin_frazier@kindermorgan.com,kindermorgan.com
20100049,31947,ENBRIDGE PIPELINES (OZARK) L.L.C.,3/24/10 8:00,35.93985,-96.75629,,,CRUDE OIL,,0.25,0,0.25,NO,NO,OK,74023,CUSHING,LINCOLN,CUSHING TERMINAL SOUTH,FLANGE,,,,,,NO,,,,,,,,,NO,,,,,,1350,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,stacy.soine@enbridge.com,david.stafford@enbridge.com,enbridge.com
20100050,31684,CONOCOPHILLIPS,3/23/10 18:30,30.241,-93.27546,,,CRUDE OIL,,0.24,,0.24,NO,NO,LA,70669,WESTLAKE,CALCASIEU PARISH,LOUISIANA GATHERING SYSTEM,SCRAPER/PIG TRAP,,,,,,NO,,,,,,,,,YES,,,,YES,,3520,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,m.todd.fuksa@conocophillips.com,m.todd.fuksa@conocophillips.com,conocophillips.com
20100046,2552,COLONIAL PIPELINE CO,3/23/10 14:00,30.71121,-91.28349,,,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GASOLINE (NON-ETHANOL),1.35,0,1.35,NO,NO,LA,70748,JACKSON,EAST FELICIANA,BATON ROUGE STATION,AUXILIARY PIPING (E.G. DRAIN LINES),,,,,,NO,,,,,,,,,NO,,,,,,4773,CORROSION FAILURE,INTERNAL CORROSION,ataylorj@colpipe.com,ataylorj@colpipe.com,colpipe.com
20100051,31189,BP PIPELINE (NORTH AMERICA) INC.,3/22/10 13:30,29.39972,-94.96417,934984,3/24/10 13:00,CRUDE OIL,,0.47,0,0.47,NO,NO,TX,77591,TEXAS CITY,GALVESTON,TEXAS CITY CRUDE,METER/PROVER,1959,NO,YES,NO,NO,NO,,,,,,,,,YES,,YES,YES,,,106030,EQUIPMENT FAILURE,OTHER EQUIPMENT FAILURE,buteaump@bp.com,buteaump@bp.com,bp.com
20100044,31189,BP PIPELINE (NORTH AMERICA) INC.,3/21/10 1:00,41.5569,-87.8861,934640,3/21/10 10:18,CRUDE OIL,,90,0,90,NO,NO,IL,60448,MOKENA,WILL,MOKENA STATION,TUBING,2005,NO,YES,NO,NO,NO,,,,,,,,,YES,,YES,,,,158500,EQUIPMENT FAILURE,DEFECTIVE OR LOOSE TUBING OR FITTING,richarjb@bp.com,michael.sanders@bp.com,bp.com
20100048,31325,PACIFIC PIPELINE SYSTEM LLC,3/20/10 12:03,35.01937,-119.06305,,,CRUDE OIL,,240,0,240,NO,NO,CA,93381,METTLER,KERN,KELLEY PUMP STATION,PIPE,1982,NO,YES,NO,YES,NO,,,,,,,,,NO,,,,,,16800,CORROSION FAILURE,INTERNAL CORROSION,snguyen@paalp.com,jrjanak@paalp.com,paalp.com
20100041,31947,ENBRIDGE PIPELINES (OZARK) L.L.C.,3/18/10 15:30,35.95885,-96.75655,934406,3/18/10 17:00,CRUDE OIL,,7,0,7,NO,NO,OK,74023,CUSHING,PAYNE,CUSHING TERMINAL,PIPE,1940,NO,YES,NO,NO,NO,,,,,,,,,NO,,,,,,54000,CORROSION FAILURE,EXTERNAL CORROSION,stacy.soine@enbridge.com,david.stafford@enbridge.com,enbridge.com
20100042,18092,"SFPP, LP",3/16/10 11:10,38.5997,-121.4483,934156,3/16/10 11:25,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),48,0,5.12,NO,NO,CA,95815,SACRAMENTO,SACRAMENTO,LS 20,VALVE,1987,NO,YES,YES,YES,NO,,,,,,,,,YES,,YES,,,,480000,CORROSION FAILURE,INTERNAL CORROSION,steve_marositz@kindermorgan.com,buzz_fant@kindermorgan.com,kindermorgan.com
20100039,18718,SUNOCO PIPELINE L.P.,3/15/10 15:55,32.52582,-94.86381,,,CRUDE OIL,,0.6,,0,NO,NO,TX,75693,WHITE OAK,GREGG,SATTERWHITE JUNCTION,VALVE,,NO,YES,NO,YES,NO,,,,,,,,,YES,,YES,,,,11497,EQUIPMENT FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,kdborn@sunocologistics.com,kdborn@sunocologistics.com,sunocologistics.com
20100019,30829,"TEPPCO CRUDE PIPELINE, LLC",3/15/10 10:00,32.652,-103.1393,,,CRUDE OIL,,2,0,2,NO,NO,NM,88240,HOBBS,LEA,,PUMP,,,,,,NO,,,,,,,,,NO,,,,,,1160,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,jpstout@eprod.com,jpstout@eprod.com,eprod.com
20100043,18718,SUNOCO PIPELINE L.P.,3/15/10 9:30,32.07267,-98.46948,,,CRUDE OIL,,0.12,,0,NO,NO,TX,76446,COMYN,COMANCHE,COMYN STATION,FLANGE,,,,,,NO,,,,,,,,,NO,,,,,,765,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,kdborn@sunocologistics.com,kdborn@sunocologistics.com,sunocologistics.com
20100035,22610,"MAGELLAN PIPELINE COMPANY, LP",3/14/10 22:04,43.29183,-95.15157,933931,3/14/10 22:51,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",115,0,45,NO,NO,IA,51351,MILFORD,DICKINSON,MILFORD TERMINAL,AUXILIARY PIPING (E.G. DRAIN LINES),1967,NO,YES,YES,YES,YES,,YES,,,,,10,"UN-NAMED CREEK, DRAINAGE DITCH AND LITTLE SIOUX RIVER",NO,,,,,,511550,NATURAL FORCE DAMAGE,OTHER NATURAL FORCE DAMAGE,ken.lybarger@magellanlp.com,ken.lybarger@magellanlp.com,magellanlp.com
20100034,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",3/11/10 10:00,46.68889,-92.05972,,,CRUDE OIL,,0.75,0,0.75,NO,NO,WI,54880,SUPERIOR,DOUGLAS,SUPERIOR TERMINAL,VALVE,,,,,,NO,,,,,,,,,YES,,,YES,,,8060,NATURAL FORCE DAMAGE,TEMPERATURE,stacy.soine@enbridge.com,david.stafford@enbridge.com,enbridge.com
20100023,18718,SUNOCO PIPELINE L.P.,3/9/10 14:15,32.06839,-96.47081,,,CRUDE OIL,,1,,0.05,NO,NO,TX,75110,CORSICANA,NAVARRO,CORSICANA STATION,"WELD, INCLUDING HEAT-AFFECTED ZONE",,,,,,NO,,,,,,,,,YES,,,YES,,,26064,MATERIAL FAILURE OF PIPE OR WELD,"CONSTRUCTION-, INSTALLATION-, OR FABRICATION-RELATED",kdborn@sunocologistics.com,kdborn@sunocologistics.com,sunocologistics.com
20100022,18718,SUNOCO PIPELINE L.P.,3/9/10 11:25,32.48248,-94.8391,,,CRUDE OIL,,1,,0.5,NO,NO,TX,75604,LONGVIEW,GREGG,TEXOMA STATION,RELIEF LINE,,,,,,NO,,,,,,,,,NO,,,,,,5039,EQUIPMENT FAILURE,THREADED CONNECTION/COUPLING FAILURE,kdborn@sunocologistics.com,kdborn@sunocologistics.com,sunocologistics.com
20100061,22610,"MAGELLAN PIPELINE COMPANY, LP",3/8/10 11:30,39.13844,-94.60013,933291,3/8/10 13:37,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GASOLINE (NON-ETHANOL),168,0,75,NO,NO,KS,66115,KANSAS CITY,WYANDOTTE,KANSAS CITY STATION,OTHER,1999,NO,YES,NO,YES,NO,,,,,,,,,YES,,YES,,YES,YES,85620,NATURAL FORCE DAMAGE,TEMPERATURE,kenneth.lybarger@magellanlp.com,kenneth.lybarger@magellanlp.com,magellanlp.com
20100013,15156,SINCLAIR TRANSPORTATION COMPANY,3/8/10 11:01,39.36359,-93.45965,933306,3/8/10 12:11,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",84,0,83,NO,NO,MO,64633,CARROLLTON,CARROLL,MID-CONTINENT PIPELINE SYSTEM,TUBING,1959,NO,YES,NO,YES,YES,,YES,,,,,83,SECONDARY CONTAINMENT OF TANK FARM,NO,,,,,,11287,EQUIPMENT FAILURE,DEFECTIVE OR LOOSE TUBING OR FITTING,ggermann@sinclairoil.com,mpetersen@sinclairoil.com,sinclairoil.com
20100015,4906,EXXONMOBIL PIPELINE CO,3/4/10 23:00,30.17319,-90.78774,,,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,OTHER HVL,0.31,,0,NO,NO,LA,70778,SORRENTO,ASCENSION,SORRENTO DOME,PUMP,,NO,NO,NO,NO,NO,,,,,,,,,YES,,,,,YES,13594,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,kirwin.l.yates@exxonmobil.com,brian.t.magruder@exxonmobil.com,exxonmobil.com
20100012,2552,COLONIAL PIPELINE CO,3/4/10 5:30,30.16801,-93.34001,946244,7/1/10 16:26,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GASOLINE (NON-ETHANOL),7.88,0,7.08,NO,NO,LA,70665,SULPHUR,CALCASIEU,LAKE CHARLES LINE 1 DYNATROL,INSTRUMENTATION,2005,NO,YES,NO,NO,YES,,YES,,,,,6.5,NONE,NO,,,,,,65000,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,ataylorj@colpipe.com,ataylorj@colpipe.com,colpipe.com
20100020,31618,ENTERPRISE PRODUCTS OPERATING LLC,3/3/10 22:20,28.10406,-90.79238,932926,3/3/10 23:50,CRUDE OIL,,0.5,0,0,NO,NO,,,,,,OTHER,2004,NO,NO,NO,NO,YES,YES,,,,,,0.5,GULF OF MEXICO,NO,,,,,,773,EQUIPMENT FAILURE,THREADED CONNECTION/COUPLING FAILURE,ngray@eprod.com,ngray@eprod.com,eprod.com
20100002,31672,"CHAPARRAL ENERGY, LLC",3/1/10 11:50,37.10847,-100.80037,,,CO2 (CARBON DIOXIDE),,2.99,,0,NO,NO,KS,67901,HAYNE,SEWARD,,OTHER,,NO,NO,NO,NO,NO,,,,,,,,,NO,,,,,,3510,OTHER INCIDENT CAUSE,MISCELLANEOUS,gabe.mccown@chaparralenergy.com,dave.yeager@chaparralenergy.com,chaparralenergy.com
20100011,15774,ENBRIDGE PIPELINES (NORTH DAKOTA) LLC,3/1/10 9:16,47.68857,-95.41732,932646,3/1/10 10:40,CRUDE OIL,,3,0,3,NO,NO,MN,56634,CLEARBROOK,CLEARWATER,CLEARBROOK TERMINAL,SUMP/SEPARATOR,,,,,,NO,,,,,,,,,YES,,,YES,,,19080,INCORRECT OPERATION,"TANK, VESSEL, OR SUMP/SEPARATOR ALLOWED OR CAUSED TO OVERFILL OR OVERFLOW",valerie.lavik@enbridge.com,duane.klabunde@enbridge.com,enbridge.com
20100014,12470,MID - VALLEY PIPELINE CO,3/1/10 8:10,32.48325,-94.83034,932647,3/1/10 11:41,CRUDE OIL,,198,0,196,NO,NO,TX,75604,LONGVIEW,GREGG,LONGVIEW STATION,PIPE,1976,NO,YES,NO,YES,NO,,,,,,,,,YES,,,,YES,,16018,CORROSION FAILURE,INTERNAL CORROSION,tgnardozzi@sunocologistics.com,tgnardozzi@sunocologistics.com,sunocologistics.com
20100010,2552,COLONIAL PIPELINE CO,2/25/10 10:00,35.48354,-80.7357,,,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",0.55,0,0.55,NO,NO,NC,28027,,,,VALVE,,,,,,NO,,,,,,,,,YES,,YES,,,,15950,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,ataylorj@colpipe.com,ataylorj@colpipe.com,colpipe.com
20100008,32109,ONEOK NGL PIPELINE LP,2/25/10 4:50,36.6659,-97.8846,932256,2/25/10 7:00,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,OTHER HVL,13718,0,0,NO,NO,OK,73766,POND CREEK,GRANT,"10"" PIPELINE FROM HWY 64 JCT. TO MEDFORD PLANT",PIPE,1977,NO,NO,NO,NO,NO,,,,,,,,,NO,,,,,,1599786,INCORRECT OPERATION,PIPELINE OR EQUIPMENT OVERPRESSURED,neal.jones@oneok.com,neal.jones@oneok.com,oneok.com
20100007,32109,ONEOK NGL PIPELINE LP,2/23/10 23:30,41.21235,-95.8301,932159,2/24/10 7:40,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GASOLINE (NON-ETHANOL),28,0,0,NO,NO,IA,51503,COUNCIL BLUFFS,POTTAWATAMIE,HEARTLAND COUNCIL BLUFFS,VALVE,,NO,NO,NO,NO,NO,,,,,,,,,YES,,,YES,,,129007,INCORRECT OPERATION,"VALVE LEFT OR PLACED IN WRONG POSITION, BUT NOT RESULTING IN A TANK, VESSEL, OR SUMP/SEPARATOR OVERFLOW OR FACILITY OVERPRESSURE",neal.jones@oneok.com,neal.jones@oneok.com,oneok.com
20100006,31684,CONOCOPHILLIPS,2/22/10 10:56,47.71696,-117.35583,,,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",0.71,,0,NO,NO,WA,99211,SPOKANE,SPOKANE,NORTH SPOKANE,VALVE,2003,NO,YES,NO,NO,NO,,,,,,,,,YES,,,YES,,,8790,INCORRECT OPERATION,"VALVE LEFT OR PLACED IN WRONG POSITION, BUT NOT RESULTING IN A TANK, VESSEL, OR SUMP/SEPARATOR OVERFLOW OR FACILITY OVERPRESSURE",michael.j.donally@conocophillips.com,todd.l.tullio@conocophillips.com,conocophillips.com
20100003,32035,LDH ENERGY PIPELINE L.P.,2/22/10 10:38,32.22471,-101.4044,,,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),1,116,0,NO,NO,TX,79720-0000,BIG SPRING,HOWARD,W. TX. NGL,"WELD, INCLUDING HEAT-AFFECTED ZONE",1955,NO,NO,NO,NO,NO,,,,,,,,,NO,,,,,,26860,CORROSION FAILURE,EXTERNAL CORROSION,danny.nichols@energytransfer.com,danny.nichols@energytransfer.com,energytransfer.com
20100005,300,"PLAINS PIPELINE, L.P.",2/21/10 12:45,31.13284,-101.18974,,,CRUDE OIL,,9,0,9,NO,NO,TX,79752,MCCAMEY,UPTON,D-BOOSTER 10-INCH,PIPE,1928,NO,YES,NO,YES,NO,,,,,,,,,NO,,,,,,17485,CORROSION FAILURE,INTERNAL CORROSION,hltuggle@paalp.com,wdfusilier@paalp.com,paalp.com
20100009,18718,SUNOCO PIPELINE L.P.,2/20/10 6:30,32.4785,-94.8679,934710,3/22/10 8:32,CRUDE OIL,,8,0,6,NO,NO,TX,75604,LONGVIEW,GREGG,THOMAS STATION,SUMP/SEPARATOR,2000,NO,YES,NO,YES,YES,,YES,,,,,6,PRIVATE POND,NO,,,,,,93513,EQUIPMENT FAILURE,OTHER EQUIPMENT FAILURE,kdborn@sunocologistics.com,kdborn@sunocologistics.com,sunocologistics.com
20100004,1845,"BUCKEYE PARTNERS, LP",2/19/10 6:50,40.6086,-74.2399,931649,2/19/10 7:23,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",0.95,,0.95,NO,NO,NJ,7036,LINDEN,UNION,LINDEN STATION,INSTRUMENTATION,,,YES,,YES,NO,,,,,,,,,NO,,,,,,17100,EQUIPMENT FAILURE,OTHER EQUIPMENT FAILURE,jreinbold@buckeye.com,jreinbold@buckeye.com,buckeye.com
20100036,22610,"MAGELLAN PIPELINE COMPANY, LP",2/17/10 17:45,39.13776,-94.5968,,,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",0.12,,0.12,NO,NO,KS,66115,KANSAS CITY,WYANDOTTE,KANSAS CITY PUMP STATION,PUMP,,NO,YES,NO,YES,NO,,,,,,,,,YES,,YES,,YES,YES,1514,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,kenneth.lybarger@magellanlp.com,kenneth.lybarger@magellanlp.com,magellanlp.com
20100001,22610,"MAGELLAN PIPELINE COMPANY, LP",2/16/10 7:42,41.94352,-88.23353,,,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",0.12,0,0.12,NO,NO,IL,60184,WAYNE,DUPAGE,WAYNE JUNCTION,VALVE,2000,NO,YES,NO,YES,NO,,,,,,,,,YES,,,,,YES,30515,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,ken.lybarger@magellanlp.com,ken.lybarger@magellanlp.com,magellanlp.com
20100253,1845,"BUCKEYE PARTNERS, LP",2/9/10 15:25,39.8106,-86.3342,,,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",0.71,0,0.71,NO,NO,IN,46112,LINCOLN,HENDRICKS,CLERMONT TERMINAL,INSTRUMENTATION,,,,,,NO,,,,,,,,,NO,,,,,,5377,NATURAL FORCE DAMAGE,TEMPERATURE,jreinbold@buckeye.com,jreinbold@buckeye.com,buckeye.com
20100256,15674,PLANTATION PIPE LINE CO,2/9/10 10:00,30.54741,-90.16677,,,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GASOLINE (NON-ETHANOL),0.64,0,0.64,NO,NO,LA,70807,BATON ROUGE,EAST BATON ROUGE,BATON ROUGE TANK FARM,VALVE,,,,,,NO,,,,,,,,,NO,,,,,,950,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,quintin_frazier@kindermorgan.com,quintin_frazier@kindermorgan.com,kindermorgan.com
20100233,31174,"SHELL PIPELINE CO., L.P.",2/8/10 12:20,30.0795,-92.7465,930774,2/8/10 12:44,CRUDE OIL,,5,0,0,NO,NO,LA,70549,LAKE ARTHUR,JEFFERSON DAVIS,ERATH - EAST HOUSTON CRUDE,"WELD, INCLUDING HEAT-AFFECTED ZONE",1952,NO,YES,NO,NO,NO,,,,,,,,,NO,,,,,,380400,MATERIAL FAILURE OF PIPE OR WELD,"CONSTRUCTION-, INSTALLATION-, OR FABRICATION-RELATED",richard.klasen@shell.com,brian.sitterly@shell.com,shell.com
20100032,22610,"MAGELLAN PIPELINE COMPANY, LP",2/6/10 11:30,37.80218,-96.90935,,,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GASOLINE (NON-ETHANOL),3,0,1.67,NO,NO,KS,67042,EL DORADO,BUTLER,EL DORADO WEST STATION,OTHER,,,,,,NO,,,,,,,,,NO,,,,,,4800,EQUIPMENT FAILURE,THREADED CONNECTION/COUPLING FAILURE,ken.lybarger@magellanlp.com,ken.lybarger@magellanlp.com,magellanlp.com
20100244,22430,WEST SHORE PIPELINE CO,2/4/10 15:10,42.9289,-87.8884,,,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",0.24,0,0.19,NO,NO,WI,53154,MILWAUKEE,MILWAUKEE,MITCHELL FIELD TERMINAL,INSTRUMENTATION,,,,,,NO,,,,,,,,,NO,,,,,,4521,NATURAL FORCE DAMAGE,TEMPERATURE,jreinbold@buckeye.com,jreinbold@buckeye.com,buckeye.com
20110376,31476,SEMGROUP LP,2/2/10 8:00,37.355914,-98.206945,,,CRUDE OIL,,15,0,10,NO,NO,KS,67058,HARPER,HARPER,FLEMING STATION,PUMP,2008,NO,YES,NO,NO,NO,,,,,,,,,YES,,,,YES,,6500,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,ecoen@semgroupcorp.com,ecoen@semgroupcorp.com,semgroupcorp.com
20100084,1248,BELLE FOURCHE PIPELINE CO,1/28/10 11:00,46.851256,-102.770368,,,CRUDE OIL,,20,,13,NO,NO,ND,58601,DICKINSON,STARK,DICKINSON GATHERING,OTHER,1995,NO,NO,NO,NO,NO,,,,,,,,,NO,,,,,,11170,OTHER OUTSIDE FORCE DAMAGE,"DAMAGE BY CAR, TRUCK, OR OTHER MOTORIZED VEHICLE/EQUIPMENT NOT ENGAGED IN EXCAVATION",ken.dockweiler@truecos.com,ken.dockweiler@truecos.com,truecos.com
20100018,31174,"SHELL PIPELINE CO., L.P.",1/27/10 15:30,29.8916,-93.9897,929832,1/27/10 17:18,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",0.6,0,0,NO,NO,TX,77640,PORT ARTHUR,JEFFERSON,PORT ARTHUR TK FM,TANK/VESSEL,,NO,YES,NO,NO,NO,,,,,,,,,YES,,YES,,YES,,60065,OTHER INCIDENT CAUSE,MISCELLANEOUS,richard.klasen@shell.com,brian.sitterly@shell.com,shell.com
20100017,11733,LOOP INC,1/25/10 11:07,29.47,-90.25444,929655,1/26/10 1:20,CRUDE OIL,,202,0,202,NO,NO,LA,70345,CUT OFF,LAFOURCHE,LOOP LLC,VALVE,1980,YES,NO,NO,YES,YES,,YES,,,,,202,PRIVATE CANAL WITHIN FACILITY-NO NAME,NO,,,,,,667000,EQUIPMENT FAILURE,"FAILURE OF EQUIPMENT BODY (EXCEPT PUMP), TANK PLATE, OR OTHER MATERIAL",cgleblanc@loopllc.com,ccoopergates@loopllc.com,loopllc.com
20100072,19237,"TE PRODUCTS PIPELINE COMPANY, LLC",1/24/10 12:30,38.32113,-87.34782,,,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),1,0,0,NO,NO,IN,47660,PRINCETON,GIBSON,PRINCETON TERMINAL,OTHER,,,,,,NO,,,,,,,,,NO,,,,,,2100,EQUIPMENT FAILURE,THREADED CONNECTION/COUPLING FAILURE,jkohler@eprod.com,jkohler@eprod.com,eprod.com
20120021,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,1/22/10 12:05,37.803255,-96.873398,,,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",1.2,0,1.2,NO,NO,KS,67042,EL DORADO,BUTLER COUNTY,EL DORADO STATION,VALVE,,,,,,NO,,,,,,,,,YES,,,,YES,,8867,INCORRECT OPERATION,"TANK, VESSEL, OR SUMP/SEPARATOR ALLOWED OR CAUSED TO OVERFILL OR OVERFLOW",dan.tibbits@nustarenergy.com,gary.koegeboehn@nustarenergy.com,nustarenergy.com
20100257,15674,PLANTATION PIPE LINE CO,1/21/10 18:43,31.63251,-89.52266,,,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GASOLINE (NON-ETHANOL),0.71,0,0.71,NO,NO,MS,39428,COLLINS,COVINGTON,KOLA PUMPING STATION,PUMP,,,,,,NO,,,,,,,,,NO,,,,,,2800,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,quintin_frazier@kindermorgan.com,quintin_frazier@kindermorgan.com,kindermorgan.com
20100177,15674,PLANTATION PIPE LINE CO,1/21/10 12:30,30.78251,-90.75851,929258,1/21/10 13:38,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GASOLINE (NON-ETHANOL),6.76,,6.76,NO,NO,LA,70441,GREENSBURG,ST. HELENA,FLUKER STATION,VALVE,2000,NO,YES,YES,YES,YES,,YES,,,,,0.07,DRAINAGE SWALE ON NORTH S,NO,,,,,,200570,NATURAL FORCE DAMAGE,TEMPERATURE,quintin_frazier@kindermorgan.com,quintin_frazier@kindermorgan.com,kindermorgan.com
20100091,31325,PACIFIC PIPELINE SYSTEM LLC,1/21/10 9:30,35.27901,-119.31192,,,CRUDE OIL,,2,0,2,NO,NO,CA,93268,TAFT,KERN,NORTH COLES LEVEE,TANK/VESSEL,,,,,,NO,,,,,,,,,YES,,,,,YES,7807,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,snguyen@paalp.com,jrjanak@paalp.com,paalp.com
20100087,4805,EXPLORER PIPELINE CO,1/19/10 20:00,38.82204,-90.07892,931424,2/16/10 17:05,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GASOLINE (NON-ETHANOL),3,0,2,NO,NO,IL,62048,HARTFORD,MADISON,WOOD RIVER TANK FARM,TUBING,,,,,,NO,,,,,,,,,YES,,YES,,,YES,46185,EQUIPMENT FAILURE,THREADED CONNECTION/COUPLING FAILURE,kbrown@expl.com,jsieck@expl.com,expl.com
